_id,STREET NAME,STREET TYPE,STREET SUFFIX,SUBURB
14048,SIERRA,Street,,BRACKEN RIDGE
14049,SIGIRIYA,Street,,DARRA
14050,SIGNAC,Close,,FOREST LAKE
14051,SIGNAL,Close,,LYTTON
14052,SIGNAL,Row,,SHORNCLIFFE
14053,SIGNATA,Close,,WYNNUM WEST
14054,SIGNATA,Street,,SUNNYBANK HILLS
14055,SIKA,Court,,CHERMSIDE WEST
14056,SILENE,Street,,WAVELL HEIGHTS
14057,SILEX,Street,,MANSFIELD
14058,SILK,Street,,GEEBUNG
14059,SILKWOOD,Street,,ALGESTER
14060,SILKY OAK,Avenue,,MOGGILL
14061,SILKY OAK,Court,,CALAMVALE
14062,SILKY OAK,Crescent,,CARINDALE
14063,SILKYOAK,Circuit,,FITZGIBBON
14064,SILKYOAK,Street,,RUNCORN
14065,SILO,Place,,MANSFIELD
14066,SILVA,Street,,ASCOT
14067,SILVAN,Road,,DEAGON
14068,SILVERBIRCH,Close,,EIGHT MILE PLAINS
14069,SILVERBIRCH,Place,,BRIDGEMAN DOWNS
14070,SILVERDELL,Crescent,,PARKINSON
14071,SILVERGUM,Court,,CALAMVALE
14072,SILVERSTONE,Street,,HOLLAND PARK WEST
14073,SILVERTOP,Street,,KEPERRA
14074,SILVESTER,Street,,WILSTON
14075,SILVESTER,Street,,WINDSOR
14076,SILVIO,Street,,RICHLANDS
14077,SIM JUE,Court,,SINNAMON PARK
14078,SIM,Street,,EVERTON PARK
14079,SIMLA,Avenue,,GEEBUNG
14080,SIMMINS,Place,,BURBANK
14081,SIMON,Street,,YERONGA
14082,SIMPSON,Street,,FITZGIBBON
14083,SIMPSON,Street,,MORNINGSIDE
14084,SIMPSON,Way,,FOREST LAKE
14085,SIMPSONS,Road,,BARDON
14086,SIMVEESH,Street,,CALAMVALE
14087,SINATRA,Crescent,,MCDOWALL
14088,SINBAD,Street,,SHORNCLIFFE
14089,SINCLAIR,Drive,,ELLEN GROVE
14090,SINCLAIR,Street,,EAST BRISBANE
14091,SINCLAIR,Street,,KANGAROO POINT
14092,SINCLAIR,Street,,MOOROOKA
14093,SINGER,Street,,WYNNUM
14094,SINGH,Street,,WYNNUM WEST
14095,SINGLE,Street,,EVERTON PARK
14096,SINGLETON,Place,,CARSELDINE
14097,SINNAMON,Road,,JINDALEE
14098,SINNAMON,Road,,SEVENTEEN MILE ROCKS
14099,SINNAMON,Road,,SINNAMON PARK
14100,SIR FRED SCHONELL,Drive,,ST LUCIA
14101,SIR SAMUEL GRIFFITH,Drive,,BARDON
14102,SIR SAMUEL GRIFFITH,Drive,,MOUNT COOT-THA
14103,SIR SAMUEL GRIFFITH,Drive,,TOOWONG
14104,SIR WILLIAM MACGREGOR,Drive,,ST LUCIA
14105,SIRETT,Street,,EIGHT MILE PLAINS
14106,SIRETT,Street,,RUNCORN
14107,SIRIUS,Street,,COORPAROO
14108,SIRIUS,Street,,WISHART
14109,SIROCCO,Place,,BALD HILLS
14110,SIROCCO,Place,,CARINDALE
14111,SIROCCO,Street,,JAMBOREE HEIGHTS
14112,SIRRAH,Street,,GEEBUNG
14113,SISLEY,Street,,FOREST LAKE
14114,SISLEY,Street,,ST LUCIA
14115,SITTELLA,Street,,INALA
14116,SIXTEENTH,Avenue,,BRIGHTON
14117,SIXTH,Avenue,,BALMORAL
14118,SIXTH,Avenue,,BARDON
14119,SIXTH,Avenue,,COORPAROO
14120,SIXTH,Avenue,,KEDRON
14121,SIXTH,Avenue,,SANDGATE
14122,SIXTH,Avenue,,ST LUCIA
14123,SIXTH,Avenue,,WILSTON
14124,SIXTH,Avenue,,WINDSOR
14125,SIZER,Street,,EVERTON PARK
14126,SKELTON,Lane,,WEST END
14127,SKEPPER,Street,,ELLEN GROVE
14128,SKERRY,Street,,KENMORE
14129,SKEW,Street,,BRISBANE CITY
14130,SKEW,Street,,SHERWOOD
14131,SKINNER,Street,,WEST END
14132,SKIPTON,Street,,MACGREGOR
14133,SKIRMISH,Street,,SEVENTEEN MILE ROCKS
14134,SKIRVING,Street,,MORNINGSIDE
14135,SKUA,Street,,INALA
14136,SKYE,Place,,UPPER KEDRON
14137,SKYE,Street,,BELMONT
14138,SKYE,Street,,KENMORE
14139,SKYLAND,Street,,CALAMVALE
14140,SKYLARK,Street,,INALA
14141,SKYLINE,Avenue,,TARRAGINDI
14142,SKYLINE,Court,,EIGHT MILE PLAINS
14143,SKYLINE,Crescent,,CARINDALE
14144,SKYLINE,Drive,,KHOLO
14145,SKYLINE,Street,,HEATHWOOD
14146,SKYRING,Terrace,,NEWSTEAD
14147,SKYRING,Terrace,,TENERIFFE
14148,SKYVIEW,Avenue,,ROCHEDALE
14149,SLADE,Lane,,AUCHENFLOWER
14150,SLADE,Street,,CARSELDINE
14151,SLANEY,Place,,ASPLEY
14152,SLAUGHTER,Street,,BRACKEN RIDGE
14153,SLEAFORD,Street,,CHAPEL HILL
14154,SLEATH,Street,,AUCHENFLOWER
14155,SLEATH,Street,,TOOWONG
14156,SLEEPY HOLLOW,Place,,TAIGUM
14157,SLESSAR,Street,,ZILLMERE
14158,SLIDE,Street,,KEPERRA
14159,SLOANE,Street,,STAFFORD HEIGHTS
14160,SLOBODIAN,Avenue,,EIGHT MILE PLAINS
14161,SLOOP,Street,,MANLY WEST
14162,SMALL,Street,,FORTITUDE VALLEY
14163,SMALL,Street,,TENERIFFE
14164,SMALLMAN,Street,,BULIMBA
14165,SMALLWOOD,Place,,MURARRIE
14166,SMEATON,Street,,COORPAROO
14167,SMITH,Court,,PALLARA
14168,SMITH,Lane,,UPPER BROOKFIELD
14169,SMITH,Place,,CANNON HILL
14170,SMITH,Street,,DEAGON
14171,SMITH,Street,,GREENSLOPES
14172,SMITH,Street,,HOLLAND PARK
14173,SMYTHES,Avenue,,WYNNUM
14174,SNELL,Street,,CAMP HILL
14175,SNEYD,Street,,BOWEN HILLS
14176,SNIPE,Street,,WILLAWONG
14177,SNOOKER,Street,,BRACKEN RIDGE
14178,SNOWBELL,Close,,STRETTON
14179,SNOWBERRY,Street,,SUNNYBANK HILLS
14180,SNOWBIRD,Place,,WISHART
14181,SNOWDEN,Street,,TARRAGINDI
14182,SNOWDON,Court,,BRACKEN RIDGE
14183,SNOWDONIA,Street,,DREWVALE
14184,SNOWGUM,Street,,ALGESTER
14185,SNOWY RIVER,Circuit,,FOREST LAKE
14186,SOAMES,Street,,EVERTON PARK
14187,SOAR,Street,,ROCHEDALE
14188,SOBERS,Street,,UPPER MOUNT GRAVATT
14189,SODEN,Street,,COORPAROO
14190,SODEN,Street,,GREENSLOPES
14191,SODEN,Street,,YEERONGPILLY
14192,SOFTSTONE,Street,,TENNYSON
14193,SOFTWIND,Court,,KENMORE HILLS
14194,SOHO,Street,,BALD HILLS
14195,SOLANDER,Circuit,,FOREST LAKE
14196,SOLANDER,Court,,KARANA DOWNS
14197,SOLANDER,Street,,CARINA
14198,SOLANDRA,Crescent,,CALAMVALE
14199,SOLANDRA,Street,,WYNNUM WEST
14200,SOLAR,Court,,BRIDGEMAN DOWNS
14201,SOLAR,Street,,COORPAROO
14202,SOLEA,Close,,FOREST LAKE
14203,SOLERA,Place,,BRACKEN RIDGE
14204,SOLFERINO,Street,,DURACK
14205,SOLLIS,Street,,GEEBUNG
14206,SOLLYA,Place,,SUNNYBANK HILLS
14207,SOLNA,Street,,TARRAGINDI
14208,SOLO,Place,,JAMBOREE HEIGHTS
14209,SOLOMON,Crescent,,TINGALPA
14210,SOLOMON,Street,,BANYO
14211,SOLWAY,Street,,CARINA
14212,SOMERFIELD,Street,,UPPER MOUNT GRAVATT
14213,SOMERS,Street,,NUDGEE
14214,SOMERSBY,Street,,SEVENTEEN MILE ROCKS
14215,SOMERSET,Close,,FOREST LAKE
14216,SOMERSET,Drive,,CARSELDINE
14217,SOMERSET,Place,,PARKINSON
14218,SOMERSET,Road,,KEDRON
14219,SOMERSET,Street,,WINDSOR
14220,SOMERSET,Street,,YEERONGPILLY
14221,SOMERSET,Street,,YERONGA
14222,SOMERSET,Way,,WISHART
14223,SOMERTON,Street,,BRACKEN RIDGE
14224,SOMERVELL,Street,,ANNERLEY
14225,SOMERVILLE,Close,,FOREST LAKE
14226,SOMME,Street,,ASHGROVE
14227,SOMMERVILLE,Place,,CHERMSIDE WEST
14228,SONANNE,Place,,FIG TREE POCKET
14229,SONDA,Place,,KENMORE
14230,SONGBIRD,Street,,OXLEY
14231,SONGBIRD,Way,,TAIGUM
14232,SONIENDA,Place,,BRIDGEMAN DOWNS
14233,SONOMA,Court,,CARINDALE
14234,SONYA,Street,,BRIGHTON
14235,SOPHIA,Street,,KENMORE
14236,SOPHIE,Place,,DOOLANDELLA
14237,SOPHY,Crescent,,BRACKEN RIDGE
14238,SORBELLO,Street,,BRIDGEMAN DOWNS
14239,SORBISTON,Street,,HOLLAND PARK WEST
14240,SORBUS,Court,,CALAMVALE
14241,SORREL,Street,,PADDINGTON
14242,SORRENTO,Close,,CARINDALE
14243,SORRENTO,Street,,WYNNUM WEST
14244,SORRENTO,Way,,FOREST LAKE
14245,SOUDAN,Street,,BARDON
14246,SOUDAN,Street,,TOOWONG
14247,SOURRIS,Court,,CARINA
14248,SOUTH EAST,Freeway,,GREENSLOPES
14249,SOUTH EAST,Freeway,,HOLLAND PARK WEST
14250,SOUTH EAST,Freeway,,WOOLLOONGABBA
14251,SOUTH PINE,Road,,ALDERLEY
14252,SOUTH PINE,Road,,ENOGGERA
14253,SOUTH PINE,Road,,EVERTON PARK
14254,SOUTH,Street,,LYTTON
14255,SOUTH,Street,,NEWMARKET
14256,SOUTH,Street,,YEERONGPILLY
14257,SOUTHALL,Street,,FAIRFIELD
14258,SOUTHAMPTON,Road,,ELLEN GROVE
14259,SOUTHERDEN,Avenue,,GRANGE
14260,SOUTHERDEN,Street,,SANDGATE
14261,SOUTHERN CROSS,Avenue,,DARRA
14262,SOUTHEY,Street,,SALISBURY
14263,SOUTHGATE,Avenue,,CANNON HILL
14264,SOUTHLINK,Street,,PARKINSON
14265,SOUTHVIEW,Crescent,,CARINDALE
14266,SOUTHWELL,Street,,MOOROOKA
14267,SOUTHWICK,Lane,,FORTITUDE VALLEY
14268,SOUTHWICK,Street,,WYNNUM
14269,SOUTTER,Street,,PINKENBA
14270,SOVEREIGN,Close,,WISHART
14271,SOVEREIGN,Place,,ALGESTER
14272,SOVEREIGN,Place,,BOONDALL
14273,SOVEREIGN,Place,,BRIDGEMAN DOWNS
14274,SOVEREIGN,Street,,INDOOROOPILLY
14275,SPA,Street,,HOLLAND PARK WEST
14276,SPANISH,Court,,CARINDALE
14277,SPANO,Street,,ZILLMERE
14278,SPARKES,Avenue,,ASCOT
14279,SPARKES,Avenue,,HAMILTON
14280,SPARKES,Street,,CHERMSIDE
14281,SPEAR,Street,,LUTWYCHE
14282,SPEARWOOD,Place,,KENMORE HILLS
14283,SPEEDY,Street,,KELVIN GROVE
14284,SPEIGHT,Street,,BRIGHTON
14285,SPEILBERG,Street,,MCDOWALL
14286,SPENCE,Road,,WAVELL HEIGHTS
14287,SPENCE,Street,,MOUNT GRAVATT EAST
14288,SPENCER,Street,,ASPLEY
14289,SPENCER,Street,,CORINDA
14290,SPENLOW,Street,,CHERMSIDE WEST
14291,SPERLING,Street,,ROCKLEA
14292,SPHINX,Street,,BALMORAL
14293,SPICA,Street,,COORPAROO
14294,SPIERS,Street,,NORTHGATE
14295,SPILSBY,Place,,THE GAP
14296,SPINA,Crescent,,CARSELDINE
14297,SPINE,Street,,SUMNER
14298,SPINEL,Street,,CAMP HILL
14299,SPINKBRAE,Street,,FIG TREE POCKET
14300,SPINNAKER,Street,,JAMBOREE HEIGHTS
14301,SPINOS,Lane,,STAFFORD HEIGHTS
14302,SPIRIT,Street,,PARKINSON
14303,SPLENDID,Close,,PALLARA
14304,SPLENDID,Close,,WILLAWONG
14305,SPLENDID,Drive,,BRIDGEMAN DOWNS
14306,SPLENDOUR,Street,,ROCHEDALE
14307,SPOONBILL,Street,,INALA
14308,SPOONBILL,Street,,NUDGEE
14309,SPORT,Street,,KEDRON
14310,SPOTTED GUM,Place,,MOGGILL
14311,SPOTTED GUM,Street,,HEATHWOOD
14312,SPOTTEDGUM,Street,,BRIDGEMAN DOWNS
14313,SPOWERS,Street,,ARCHERFIELD
14314,SPRENGER,Street,,FIG TREE POCKET
14315,SPRIMONT,Street,,BALD HILLS
14316,SPRING,Close,,CALAMVALE
14317,SPRING,Street,,INDOOROOPILLY
14318,SPRING,Street,,WEST END
14319,SPRINGALL,Place,,WAKERLEY
14320,SPRINGBOK,Street,,FITZGIBBON
14321,SPRINGBROOK,Close,,UPPER KEDRON
14322,SPRINGBROOK,Place,,MOGGILL
14323,SPRINGER,Place,,BRACKEN RIDGE
14324,SPRINGFIELD,Crescent,,PARKINSON
14325,SPRINGFIELD,Place,,FOREST LAKE
14326,SPRINGFIELD,Street,,MACGREGOR
14327,SPRINGLEIGH,Street,,COORPAROO
14328,SPRINGSIDE,Close,,BRACKEN RIDGE
14329,SPRINGSURE,Street,,EIGHT MILE PLAINS
14330,SPRINGSURE,Street,,RUNCORN
14331,SPRINGVALE,Place,,CARINA
14332,SPRINGVALE,Street,,STAFFORD HEIGHTS
14333,SPRINGWATER,Place,,ALGESTER
14334,SPRINGWOOD,Street,,MOUNT GRAVATT
14335,SPRINGWOOD,Street,,MOUNT GRAVATT EAST
14336,SPRUCE BARK,Court,,STRETTON
14337,SPRUCE,Close,,FOREST LAKE
14338,SPURS,Place,,SUMNER
14339,SPURWOOD,Street,,ALGESTER
14340,SPYGLASS,Place,,OXLEY
14341,SQUIRES,Street,,SUNNYBANK HILLS
14342,ST ACHS,Street,,NUDGEE
14343,ST ALBANS,Street,,KENMORE
14344,ST AMAND,Street,,SINNAMON PARK
14345,ST ANDREW,Place,,WISHART
14346,ST ANDREW,Street,,KURABY
14347,ST ANDREWS,Avenue,,FOREST LAKE
14348,ST ANDREWS,Crescent,,CARINDALE
14349,ST ANDREWS,Drive,,KARANA DOWNS
14350,ST ANDREWS,Place,,INDOOROOPILLY
14351,ST BALIOL,Street,,KENMORE
14352,ST BARNABAS,Place,,RED HILL
14353,ST CATHERINES,Terrace,,WYNNUM
14354,ST CLAIR,Close,,PARKINSON
14355,ST CLAIR,Crescent,,WISHART
14356,ST CLAIR,Lane,,FITZGIBBON
14357,ST CLAIR,Street,,KEDRON
14358,ST CLEMENTS,Road,,OXLEY
14359,ST CONEL,Street,,NUDGEE
14360,ST DAVID,Street,,KENMORE
14361,ST DAVIDS,Street,,KURABY
14362,ST GEORGE,Court,,WISHART
14363,ST GEORGE,Street,,KURABY
14364,ST HELENA,Island,,ST HELENA ISLAND
14365,ST HELENA,Place,,TINGALPA
14366,ST HELENS,Road,,MITCHELTON
14367,ST IVES,Circuit,,FOREST LAKE
14368,ST IVES,Close,,DREWVALE
14369,ST IVES,Court,,KARANA DOWNS
14370,ST JAMES,Street,,FOREST LAKE
14371,ST JAMES,Street,,HIGHGATE HILL
14372,ST JAMES,Street,,PETRIE TERRACE
14373,ST JOHN,Close,,PARKINSON
14374,ST JOHNS,Avenue,,ASHGROVE
14375,ST KILDA,Court,,DURACK
14376,ST KILDA,Place,,ANNERLEY
14377,ST LAWRENCE,Street,,WAVELL HEIGHTS
14378,ST LEDGER,Lane,,KELVIN GROVE
14379,ST LEGER,Way,,ASCOT
14380,ST LEONARDS,Street,,COORPAROO
14381,ST MARTIN,Court,,BALD HILLS
14382,ST MARY'S,Close,,DOOLANDELLA
14383,ST OSYTH,Street,,TOOWONG
14384,ST PATRICK,Avenue,,KURABY
14385,ST PAULS,Terrace,,BOWEN HILLS
14386,ST PAULS,Terrace,,FORTITUDE VALLEY
14387,ST PAULS,Terrace,,SPRING HILL
14388,ST VINCENT,Street,,ASHGROVE
14389,ST VINCENTS,Road,,BANYO
14390,ST VINCENTS,Road,,NORTHGATE
14391,ST VINCENTS,Road,,NUDGEE
14392,ST VINCENTS,Road,,VIRGINIA
14393,STAATEN,Street,,CHAPEL HILL
14394,STABLE,Street,,HAMILTON
14395,STACEY,Close,,MOGGILL
14396,STACEY,Court,,PARKINSON
14397,STACK,Street,,PADDINGTON
14398,STACK,Street,,RED HILL
14399,STACKPOLE,Street,,WISHART
14400,STADCOR,Street,,WAVELL HEIGHTS
14401,STAFFORD,Road,,EVERTON PARK
14402,STAFFORD,Road,,GORDON PARK
14403,STAFFORD,Road,,KEDRON
14404,STAFFORD,Road,,STAFFORD
14405,STAFFORD,Street,,CLAYFIELD
14406,STAFFORD,Street,,EAST BRISBANE
14407,STAFFORD,Street,,PADDINGTON
14408,STAFFORD,Street,,WILSTON
14409,STAFFORD,Street,,WINDSOR
14410,STAFFORDSHIRE,Close,,WISHART
14411,STAGHORN,Street,,ENOGGERA
14412,STAIN,Street,,WILSTON
14413,STALLONE,Circuit,,MCDOWALL
14414,STAMFORD,Road,,INDOOROOPILLY
14415,STAMFORD,Street,,YEERONGPILLY
14416,STANAWAY,Place,,BELLBOWRIE
14417,STANBROUGH,Road,,BELMONT
14418,STANBROUGH,Road,,GUMDALE
14419,STANDALE,Street,,MACGREGOR
14420,STANDISH,Street,,SALISBURY
14421,STANDRING,Street,,TOOWONG
14422,STANFELL,Street,,CORINDA
14423,STANFORD,Close,,FERNY GROVE
14424,STANFORD,Place,,FOREST LAKE
14425,STANFORD,Street,,FITZGIBBON
14426,STANFORD,Street,,ROBERTSON
14427,STANHOPE,Street,,MOUNT GRAVATT
14428,STANILLON,Street,,ASPLEY
14429,STANLEY,Place,,SOUTH BRISBANE
14430,STANLEY,Road,,CAMP HILL
14431,STANLEY,Road,,CARINA
14432,STANLEY,Road,,SEVEN HILLS
14433,STANLEY,Street,,ACACIA RIDGE
14434,STANLEY,Street,,INDOOROOPILLY
14435,STANLEY,Street,,SOUTH BRISBANE
14436,STANLEY,Street,,TARINGA
14437,STANLEY,Street,,WOOLLOONGABBA
14438,STANLEY,Street,East,COORPAROO
14439,STANLEY,Street,East,EAST BRISBANE
14440,STANLEY,Street,East,NORMAN PARK
14441,STANLEY,Terrace,,BRIGHTON
14442,STANLEY,Terrace,,EAST BRISBANE
14443,STANLEY,Terrace,,TARINGA
14444,STANLEY,Terrace,,WYNNUM
14445,STANMERE,Street,,CARINDALE
14446,STANNARD,Road,,MANLY WEST
14447,STANTON,Court,,EIGHT MILE PLAINS
14448,STANTON,Road,,TINGALPA
14449,STANTON,Road,West,TINGALPA
14450,STANTON,Street,,CANNON HILL
14451,STANWORTH,Road,,BOONDALL
14452,STAPLE,Street,,SEVENTEEN MILE ROCKS
14453,STAPYLTON,Road,,FOREST LAKE
14454,STAPYLTON,Road,,HEATHWOOD
14455,STAR,Place,,CHAPEL HILL
14456,STARCROSS,Street,,MACGREGOR
14457,STARDUST,Street,,KENMORE
14458,STARK,Lane,,MORNINGSIDE
14459,STARK,Road,,NORTHGATE
14460,STARK,Street,,ASHGROVE
14461,STARLIGHT,Place,,ASPLEY
14462,STARLING,Place,,TAIGUM
14463,STARLING,Street,,INALA
14464,STARR,Street,,FOREST LAKE
14465,STATE,Street,,HEMMANT
14466,STATESMAN,Crescent,,SUNNYBANK HILLS
14467,STATION VIEW,Street,,MITCHELTON
14468,STATION,Avenue,,DARRA
14469,STATION,Avenue,,ENOGGERA
14470,STATION,Avenue,,GAYTHORNE
14471,STATION,Avenue,,NORTHGATE
14472,STATION,Road,,DEAGON
14473,STATION,Road,,INDOOROOPILLY
14474,STATION,Road,,ROCKLEA
14475,STATION,Road,,SUNNYBANK
14476,STATION,Road,,YEERONGPILLY
14477,STATION,Street,,NUNDAH
14478,STATTON,Street,,OXLEY
14479,STAVELEY,Close,,SINNAMON PARK
14480,STAVEWOOD,Street,,ALGESTER
14481,STAWELL,Place,,MIDDLE PARK
14482,STAY,Place,,CARSELDINE
14483,STAY,Street,,FERNY GROVE
14484,STEBBING,Street,,ASPLEY
14485,STEEGE,Street,,ASHGROVE
14486,STEEL,Place,,MORNINGSIDE
14487,STEELE,Street,,HOLLAND PARK
14488,STEELWOOD,Street,,HEATHWOOD
14489,STEFFEN,Place,,ASPLEY
14490,STEGA,Place,,WYNNUM WEST
14491,STELLA,Place,,CARSELDINE
14492,STELLA,Street,,HOLLAND PARK
14493,STELLMACH,Street,,EVERTON PARK
14494,STELLMAN,Street,,MOUNT GRAVATT EAST
14495,STENDELL,Street,,WAKERLEY
14496,STEPHANIE,Street,,ASPLEY
14497,STEPHEN,Street,,CAMP HILL
14498,STEPHEN,Street,,ELLEN GROVE
14499,STEPHENS,Lane,,BRISBANE CITY
14500,STEPHENS,Road,,HIGHGATE HILL
14501,STEPHENS,Road,,SOUTH BRISBANE
14502,STEPHENS,Road,,WOOLLOONGABBA
14503,STEPHENS,Street,,ANNERLEY
14504,STEPHENS,Street,,MORNINGSIDE
14505,STEPHENSON,Street,,BARDON
14506,STEPHENSON,Street,,OXLEY
14507,STEPHENSON,Street,,SANDGATE
14508,STEPTOE,Street,,CHAPEL HILL
14509,STERCULIA,Avenue,,HOLLAND PARK WEST
14510,STEVENS,Street,,YERONGA
14511,STEVENSON,Court,,CARINDALE
14512,STEVENSON,Street,,ASCOT
14513,STEVENSON,Street,,CALAMVALE
14514,STEVENSON,Street,,GRANGE
14515,STEVENSON,Street,,PADDINGTON
14516,STEWART,Avenue,,KALINGA
14517,STEWART,Parade,,MANLY
14518,STEWART,Place,,ASHGROVE
14519,STEWART,Road,,ASHGROVE
14520,STEWART,Street,,CLAYFIELD
14521,STEWART,Street,,HAWTHORNE
14522,STEWART,Street,,HOLLAND PARK
14523,STEWART,Street,,PADDINGTON
14524,STIBBS,Close,,RUNCORN
14525,STILLER,Drive,,KURABY
14526,STIMPSON,Street,,FAIRFIELD
14527,STIRLING,Court,,PARKINSON
14528,STIRLING,Street,,BRIDGEMAN DOWNS
14529,STIRLING,Street,,ENOGGERA
14530,STIRLING,Street,,GORDON PARK
14531,STIRLING,Street,,SUNNYBANK HILLS
14532,STIRRAT,Street,,COORPAROO
14533,STIVALA,Street,,CALAMVALE
14534,STOCKHAM,Road,,DEAGON
14535,STOCKPORT,Street,,ACACIA RIDGE
14536,STOCKTON,Close,,CARINDALE
14537,STOCKTON,Street,,CALAMVALE
14538,STOCKWELL,Place,,ARCHERFIELD
14539,STOCKWELL,Street,,EVERTON PARK
14540,STOCKWHIP,Place,,MOUNT CROSBY
14541,STOCKWHIP,Place,,SUMNER
14542,STOCKYARD,Street,,WYNNUM WEST
14543,STODART,Street,,COORPAROO
14544,STODDART,Court,,CARINDALE
14545,STOKES,Court,,FERNY GROVE
14546,STOKES,Street,,BARDON
14547,STONE,Street,,STAFFORD
14548,STONEBRIDGE,Place,,ASPLEY
14549,STONEHAM,Street,,STONES CORNER
14550,STONEHAWKE,Place,,THE GAP
14551,STONEHENGE,Street,,CHAPEL HILL
14552,STONELEIGH,Street,,ALBION
14553,STONELEIGH,Street,,COORPAROO
14554,STONELEIGH,Street,,LUTWYCHE
14555,STONELEIGH,Street,,PADDINGTON
14556,STONELEIGH,Street,,RED HILL
14557,STONES,Road,,SUNNYBANK
14558,STONES,Road,,SUNNYBANK HILLS
14559,STONEWOOD,Street,,ALGESTER
14560,STONEYBROOK,Street,,KENMORE HILLS
14561,STONYCROFT,Street,,ASPLEY
14562,STONYFELL,Court,,HOLLAND PARK
14563,STONYFELL,Place,,FOREST LAKE
14564,STOPFORD,Street,,WOOLOOWIN
14565,STORE,Street,,ALBION
14566,STORIE,Street,,RED HILL
14567,STORKEY,Street,,ALBION
14568,STORKEY,Street,,WINDSOR
14569,STORY,Court,,SINNAMON PARK
14570,STOURBRIDGE,Street,,MOUNT GRAVATT
14571,STOWE,Court,,FOREST LAKE
14572,STRADBROKE,Avenue,,WYNNUM
14573,STRADBROKE,Street,,FOREST LAKE
14574,STRADBROKE,Street,,HEATHWOOD
14575,STRAHAN,Street,,BELMONT
14576,STRALOCK,Street,,CHAPEL HILL
14577,STRANGMAN,Terrace,,COORPAROO
14578,STRATFORD,Street,,MOGGILL
14579,STRATH,Street,,HIGHGATE HILL
14580,STRATHAIRD,Place,,PARKINSON
14581,STRATHAIRD,Street,,DARRA
14582,STRATHAIRLIE,Square,,MACGREGOR
14583,STRATHAVON,Street,,DARRA
14584,STRATHBURN,Street,,OXLEY
14585,STRATHDALE,Street,,ASPLEY
14586,STRATHEDEN,Street,,DARRA
14587,STRATHFIELD,Street,,TARRAGINDI
14588,STRATHMERE,Place,,UPPER KEDRON
14589,STRATHMORE,Street,,KEDRON
14590,STRATHMORE,Street,,KURABY
14591,STRATHNAVER,Street,,DARRA
14592,STRATHPINE,Road,,BALD HILLS
14593,STRATHSPEY,Street,,KENMORE
14594,STRATTON,Street,,FORTITUDE VALLEY
14595,STRATTON,Street,,NEWSTEAD
14596,STRATTON,Terrace,,MANLY
14597,STRATTON,Terrace,,WYNNUM
14598,STRATUS,Place,,CALAMVALE
14599,STRAUSS,Place,,MOUNT OMMANEY
14600,STRAWBERRY,Lane,,ROCHEDALE
14601,STRAWBERRY,Road,,MANLY WEST
14602,STREEP,Place,,MCDOWALL
14603,STREETON,Parade,,EVERTON PARK
14604,STREISAND,Drive,,BRIDGEMAN DOWNS
14605,STREISAND,Drive,,MCDOWALL
14606,STREZLECKI,Place,,DREWVALE
14607,STRICKLAND,Terrace,,GRACEVILLE
14608,STRICKLAND,Terrace,,SHERWOOD
14609,STRINGYBARK,Drive,,ASPLEY
14610,STRINGYBARK,Drive,,CHERMSIDE WEST
14611,STRINGYBARK,Place,,HEATHWOOD
14612,STRINGYBARK,Street,,SUNNYBANK HILLS
14613,STROMLO,Street,,EVERTON PARK
14614,STRONG,Avenue,,GRACEVILLE
14615,STROWE,Place,,BRACKEN RIDGE
14616,STRUAN,Street,,CHAPEL HILL
14617,STUART,Close,,BRIDGEMAN DOWNS
14618,STUART,Place,,EIGHT MILE PLAINS
14619,STUART,Place,,FOREST LAKE
14620,STUART,Street,,BULIMBA
14621,STUARTHOLME,Road,,BARDON
14622,STUARTHOLME,Road,,TOOWONG
14623,STUBBS,Street,,BRIGHTON
14624,STUBLEY,Street,,WAVELL HEIGHTS
14625,STUCKEY,Road,,CLAYFIELD
14626,STUCOL,Street,,OXLEY
14627,STUDENT,Street,,NUDGEE
14628,STUMERS,Road,,KHOLO
14629,STUMERS,Road,,MOUNT CROSBY
14630,STUMM,Street,,STAFFORD
14631,STURDEE,Lane,,GORDON PARK
14632,STURDEE,Lane,,STAFFORD
14633,STURT,Court,,MOUNT OMMANEY
14634,STURT,Place,,DREWVALE
14635,STURT,Place,,UPPER KEDRON
14636,STURT,Street,,KEDRON
14637,STYPHELIA,Street,,MOUNT GRAVATT EAST
14638,SUCCESS,Street,,ACACIA RIDGE
14639,SUDBURY,Street,,DARRA
14640,SUE,Court,,RUNCORN
14641,SUE,Street,,MANLY WEST
14642,SUEBY,Close,,CARSELDINE
14643,SUELIN,Street,,BOONDALL
14644,SUELLEN,Close,,BELMONT
14645,SUEZ,Street,,GORDON PARK
14646,SUEZ,Street,,MITCHELTON
14647,SUFFOLK,Place,,PALLARA
14648,SUFFOLK,Street,,WISHART
14649,SUGARGUM,Close,,BRACKEN RIDGE
14650,SUGARGUM,Street,,ASPLEY
14651,SUGARLOAF,Street,,FOREST LAKE
14652,SUGARLOAF,Street,,WAVELL HEIGHTS
14653,SUGARMILL,Road,,PINKENBA
14654,SUGARS,Road,,ANSTEAD
14655,SUGARS,Road,,BELLBOWRIE
14656,SUGARWOOD,Street,,BELLBOWRIE
14657,SUGARWOOD,Street,,MOGGILL
14658,SULPHUR CREST,Close,,DOOLANDELLA
14659,SULU,Court,,TINGALPA
14660,SUMAC,Street,,MIDDLE PARK
